EPOCH                         BX_(SC)       BY_(SC)       BZ_(SC)     BTOT_(SC)
dd-mm-yyyy hh:mm:ss.ms             nT            nT            nT            nT
12-08-1978 02:33:42.548      -5.10850       1.88310      -5.91800       8.04120
12-08-1978 02:33:46.549      -5.20990       2.08800      -5.79000       8.06360
12-08-1978 02:33:50.549      -5.19540       2.03350      -5.78400       8.03660
12-08-1978 02:33:54.549      -5.28910       2.18380      -5.79200       8.14200
12-08-1978 02:33:58.549      -5.15900       2.18640      -5.91600       8.14830
12-08-1978 02:34:02.549      -5.22790       2.20450      -5.79800       8.11180
12-08-1978 02:34:06.549      -5.10680       2.35490      -5.82200       8.09470
12-08-1978 02:34:10.549      -5.04110       2.51110      -5.87500       8.13850
12-08-1978 02:34:14.549      -5.05830       2.46270      -5.91200       8.16130
12-08-1978 02:34:18.549      -5.03440       2.30330      -6.09700       8.23570
12-08-1978 02:34:22.549      -5.33100       2.14490      -5.85700       8.20550
12-08-1978 02:34:26.549      -5.41640       2.36410      -5.70900       8.21670
12-08-1978 02:34:30.549      -5.52390       2.61110      -5.37300       8.13650
12-08-1978 02:34:34.549      -5.64730       2.30790      -5.30600       8.08500
12-08-1978 02:34:38.549      -5.59770       2.08990      -5.49700       8.11930
12-08-1978 02:34:42.549      -5.57900       2.12410      -5.80000       8.32300
12-08-1978 02:34:46.549      -5.40460       2.43950      -5.92900       8.38510
12-08-1978 02:34:50.550      -5.33630       2.45080      -5.95300       8.36200
12-08-1978 02:34:54.550      -5.36060       2.11550      -5.87100       8.22650
12-08-1978 02:34:58.550      -5.29220       1.91650      -5.99700       8.22490
12-08-1978 02:35:34.551      -4.80120       2.17740      -6.31200       8.22400
12-08-1978 02:35:38.551      -4.70800       2.10720      -6.35700       8.18620
12-08-1978 02:35:42.551      -4.73150       2.15720      -6.40800       8.25260
12-08-1978 02:35:46.551      -4.98440       2.25780      -6.20800       8.27570
12-08-1978 02:35:50.551      -5.36300       2.45720      -6.00900       8.42040
12-08-1978 02:35:54.552      -5.41600       2.45060      -5.94700       8.40850
12-08-1978 02:35:58.552      -5.14450       2.57200      -6.12900       8.40530
12-08-1978 02:36:02.552      -4.73430       2.62160      -6.45700       8.42460
12-08-1978 02:36:06.552      -4.67280       2.70210      -6.46600       8.42300
12-08-1978 02:36:10.552      -4.99670       2.37120      -6.35100       8.42170
12-08-1978 02:36:14.552      -5.30070       2.27510      -6.08600       8.38540
12-08-1978 02:36:18.552      -5.57940       2.25010      -5.88300       8.41420
12-08-1978 02:36:22.552      -5.68760       2.34260      -5.66700       8.36400
12-08-1978 02:36:26.552      -5.65090       2.43920      -5.63800       8.34690
12-08-1978 02:36:30.552      -5.62100       2.46480      -5.59200       8.30280
12-08-1978 02:36:34.552      -5.54880       2.53110      -5.62900       8.29940
12-08-1978 02:36:38.552      -5.60860       2.62170      -5.46300       8.25650
12-08-1978 02:36:42.552      -5.73010       2.54190      -5.48700       8.33070
12-08-1978 02:36:46.552      -5.80190       2.42210      -5.49100       8.34760
12-08-1978 02:36:50.552      -5.84230       2.33200      -5.53900       8.38200
12-08-1978 02:36:54.552      -5.72990       2.37810      -5.44300       8.25300
12-08-1978 02:36:58.553      -5.59500       2.48790      -5.38100       8.15140
12-08-1978 02:37:02.553      -5.44030       2.52180      -5.40900       8.07520
12-08-1978 02:37:06.553      -5.37090       2.77760      -5.33600       8.06460
12-08-1978 02:37:10.553      -5.41530       2.92960      -5.25200       8.09280
12-08-1978 02:37:14.553      -5.41180       3.06610      -5.23600       8.13060
12-08-1978 02:37:18.553      -5.34800       2.96580      -5.38500       8.14820
12-08-1978 02:37:22.553      -5.37400       2.94870      -5.33000       8.12300
12-08-1978 02:37:26.553      -5.50900       2.90800      -5.21900       8.12650
12-08-1978 02:37:30.554      -5.61400       2.70950      -5.16700       8.09650
12-08-1978 02:37:34.554      -5.55310       2.54230      -5.35100       8.11970
12-08-1978 02:37:38.554      -5.39880       2.58470      -5.55500       8.16620
12-08-1978 02:37:42.554      -5.46360       2.71850      -5.51800       8.22760
12-08-1978 02:37:46.554      -5.65320       2.82890      -5.27500       8.23320
12-08-1978 02:37:50.554      -5.75300       2.65490      -5.16200       8.17290
12-08-1978 02:37:54.554      -5.68240       2.67100      -5.18400       8.14200
12-08-1978 02:37:58.554      -5.50410       2.54250      -5.46100       8.15990
12-08-1978 02:38:02.554      -5.43390       2.63090      -5.56200       8.20870
12-08-1978 02:38:06.554      -5.35990       2.70210      -5.58900       8.20170
12-08-1978 02:38:10.554      -5.30270       3.07320      -5.56400       8.27780
12-08-1978 02:38:14.554      -5.31080       3.16430      -5.49100       8.26860
12-08-1978 02:38:18.554      -5.29700       3.32370      -5.55400       8.36340
12-08-1978 02:38:22.554      -5.24010       3.24650      -5.60100       8.32900
12-08-1978 02:38:26.554      -5.08120       3.29290      -5.70100       8.31670
12-08-1978 02:38:30.554      -5.08200       3.28590      -5.46800       8.15640
12-08-1978 02:38:34.555      -5.18570       3.36700      -5.20000       8.07870
12-08-1978 02:38:38.555      -5.29700       3.55400      -5.04000       8.12990
12-08-1978 02:38:42.555      -5.32700       3.60870      -5.06600       8.18930
12-08-1978 02:38:46.555      -5.24880       3.68500      -5.08100       8.18180
12-08-1978 02:38:50.555      -5.18750       3.59140      -5.11800       8.12420
12-08-1978 02:38:54.555      -5.11880       3.63860      -5.26700       8.19630
12-08-1978 02:38:58.555      -4.91060       3.63040      -5.62900       8.30570
12-08-1978 02:39:02.555      -4.79350       3.47210      -5.92200       8.37270
12-08-1978 02:39:06.556      -4.63690       3.19180      -6.22500       8.39310
12-08-1978 02:39:10.556      -4.80060       2.86890      -6.17500       8.33120
12-08-1978 02:39:14.556      -4.54980       2.84700      -6.37600       8.33450
12-08-1978 02:39:18.556      -4.34290       2.72000      -6.66300       8.40580
12-08-1978 02:39:22.556      -3.99380       2.53850      -7.05700       8.49690
12-08-1978 02:39:26.556      -3.89940       2.24330      -7.22300       8.50960
12-08-1978 02:39:30.556      -3.74960       2.13080      -7.23000       8.41870
12-08-1978 02:39:34.556      -3.58560       2.09180      -7.25900       8.36220
12-08-1978 02:39:38.557      -3.58280       2.11940      -7.21200       8.32750
12-08-1978 02:39:42.557      -3.60900       2.14240      -7.19300       8.32820
12-08-1978 02:39:46.557      -3.85760       2.27990      -7.03200       8.33810
12-08-1978 02:39:50.557      -4.06970       2.35980      -6.80300       8.27100
12-08-1978 02:39:54.557      -4.19210       2.32600      -6.64900       8.19690
12-08-1978 02:39:58.557      -3.90000       2.24240      -6.91600       8.25050
12-08-1978 02:40:02.557      -3.58330       2.32610      -7.08200       8.27090
12-08-1978 02:40:06.557      -3.42280       2.35940      -7.27300       8.37720
12-08-1978 02:40:10.557      -3.42540       2.43850      -7.21900       8.35460
12-08-1978 02:40:14.557      -3.31420       2.26900      -7.38100       8.40300
12-08-1978 02:40:18.557      -3.32030       2.15520      -7.31900       8.32110
12-08-1978 02:40:22.557      -3.26490       2.01160      -7.37200       8.30980
12-08-1978 02:40:26.557      -3.35100       1.94700      -7.34600       8.30550
12-08-1978 02:40:30.557      -3.15370       1.78140      -7.44700       8.28090
12-08-1978 02:40:34.557      -3.14720       1.62500      -7.47000       8.26740
12-08-1978 02:40:38.557      -3.21090       1.36620      -7.47800       8.25210
12-08-1978 02:40:42.558      -3.40430       1.53260      -7.43500       8.31960
12-08-1978 02:40:46.558      -3.56780       1.54020      -7.26100       8.23580
12-08-1978 02:40:50.558      -3.41490       1.87740      -7.34300       8.31340
12-08-1978 02:40:54.558      -3.54930       2.03730      -7.23900       8.31540
12-08-1978 02:40:58.558      -3.43980       2.03950      -7.43700       8.44360
12-08-1978 02:41:02.558      -3.71240       1.98140      -7.30500       8.43070
12-08-1978 02:41:06.558      -3.95560       1.94710      -7.11700       8.37210
12-08-1978 02:41:10.558      -4.22620       2.37050      -6.90900       8.43920
12-08-1978 02:41:14.559      -4.27680       2.59050      -6.76100       8.40870
12-08-1978 02:41:18.559      -4.19510       2.78610      -6.78800       8.45180
12-08-1978 02:41:22.559      -4.19840       2.76950      -6.60700       8.30330
12-08-1978 02:41:26.559      -4.22880       2.56610      -6.54800       8.20610
12-08-1978 02:41:30.559      -4.21680       2.67860      -6.50100       8.19870
12-08-1978 02:41:34.559      -4.14760       2.78320      -6.59400       8.27200
12-08-1978 02:41:38.559      -4.22900       3.07890      -6.47800       8.32670
12-08-1978 02:41:42.559      -4.03490       2.80720      -6.65700       8.27490
12-08-1978 02:41:46.560      -4.10070       2.69790      -6.59000       8.21710
12-08-1978 02:41:50.560      -4.12700       2.60330      -6.61000       8.21590
12-08-1978 02:41:54.560      -4.23710       3.06850      -6.43400       8.29220
12-08-1978 02:41:58.560      -4.18860       3.46540      -6.35200       8.36050
12-08-1978 02:42:02.560      -4.01430       3.68970      -6.51600       8.49590
12-08-1978 02:42:06.560      -4.07750       3.45930      -6.48000       8.40110
12-08-1978 02:42:10.560      -4.03080       3.02010      -6.60900       8.30980
12-08-1978 02:42:14.560      -4.12970       2.87190      -6.52400       8.23820
12-08-1978 02:42:18.560      -4.13080       2.90610      -6.65800       8.35660
12-08-1978 02:42:22.560      -4.13160       2.96640      -6.82900       8.51530
12-08-1978 02:42:26.560      -4.05210       2.98530      -6.83200       8.48590
12-08-1978 02:42:30.560      -3.81610       2.57360      -7.00100       8.37830
12-08-1978 02:42:34.560      -3.49980       2.05810      -7.18500       8.25300
12-08-1978 02:42:38.560      -3.25090       1.45830      -7.49500       8.29860
12-08-1978 02:42:42.560      -3.04620       1.28800      -7.66700       8.34990
12-08-1978 02:42:46.560      -3.19800       1.51880      -7.53300       8.32370
12-08-1978 02:42:50.561      -3.17320       1.74790      -7.62200       8.43900
12-08-1978 02:42:54.561      -3.24400       1.60460      -7.70000       8.50850
12-08-1978 02:42:58.561      -3.10960       1.26620      -7.90900       8.59240
12-08-1978 02:43:02.561      -3.50970       1.36460      -7.52300       8.41320
12-08-1978 02:43:06.561      -3.41890       1.88190      -7.49300       8.44800
12-08-1978 02:43:10.561      -3.59130       1.77890      -7.24500       8.27980
12-08-1978 02:43:14.561      -3.32050       1.71460      -7.45500       8.33920
12-08-1978 02:43:18.561      -3.41660       1.42600      -7.54000       8.40010
12-08-1978 02:43:22.562      -3.38630       1.77080      -7.62000       8.52440
12-08-1978 02:43:26.562      -3.76060       1.70260      -7.31500       8.39980
12-08-1978 02:43:30.562      -3.88640       1.58670      -7.13900       8.28140
12-08-1978 02:43:34.562      -3.97020       1.36900      -7.21600       8.34920
12-08-1978 02:43:38.562      -3.65280      0.837070      -7.45200       8.34140
12-08-1978 02:43:42.562      -3.60980      0.799370      -7.41500       8.28590
12-08-1978 02:43:46.562      -3.27960      0.744190      -7.63100       8.33960
12-08-1978 02:43:50.562      -3.11690      0.798230      -7.74900       8.39080
12-08-1978 02:43:54.562      -3.18680      0.631260      -7.80200       8.45170
12-08-1978 02:43:58.562      -3.44190      0.322700      -7.51000       8.26750
12-08-1978 02:44:02.562      -3.30960     -0.100380      -7.65900       8.34440
12-08-1978 02:44:06.562      -3.13470     -0.942610      -7.38500       8.07830
12-08-1978 02:44:10.562      -3.06610     -0.964320      -7.40100       8.06860
12-08-1978 02:44:14.562      -3.54680     -0.270560      -7.06400       7.90920
12-08-1978 02:44:18.562      -3.84760      0.694210      -7.18900       8.18370
12-08-1978 02:44:22.562      -3.97400       1.38860      -7.35400       8.47350
12-08-1978 02:44:26.563      -3.78130       1.52310      -7.60500       8.62910
12-08-1978 02:44:30.563      -3.50930       1.34380      -7.84900       8.70210
12-08-1978 02:44:34.563      -3.77660      0.870760      -7.43400       8.38350
12-08-1978 02:44:38.563      -3.79010      0.696390      -7.72700       8.63470
12-08-1978 02:44:42.563      -4.12330      0.352540      -7.48600       8.55370
12-08-1978 02:44:46.563      -3.88300     -0.110510      -7.63200       8.56410
12-08-1978 02:44:50.563      -3.71840      -1.13830      -7.28900       8.26130
12-08-1978 02:44:54.563      -3.39660      -1.26430      -7.32200       8.16990
12-08-1978 02:44:58.564      -2.55890      -2.02740      -7.09200       7.80690
12-08-1978 02:45:02.564      -2.22280      -1.99420      -7.65200       8.21440
12-08-1978 02:45:06.564      -2.24760      -1.76070      -7.94000       8.43740
12-08-1978 02:45:10.564      -3.26140     -0.855080      -8.09900       8.77250
12-08-1978 02:45:14.564      -3.67370     -0.128610      -7.74100       8.56920
12-08-1978 02:45:18.564      -3.81220     -0.442790      -7.27200       8.22230
12-08-1978 02:45:22.564      -3.57970     -0.555610      -7.37100       8.21310
12-08-1978 02:45:26.564      -3.92600      0.365080      -6.82700       7.88380
12-08-1978 02:45:30.565      -4.19710       1.16480      -6.77400       8.05360
12-08-1978 02:45:34.565      -4.62340       2.33600      -6.44900       8.27160
12-08-1978 02:45:38.565      -4.58500       1.77650      -6.50600       8.15550
12-08-1978 02:45:42.565      -4.74050       2.09480      -6.32000       8.17330
12-08-1978 02:45:46.565      -4.47020       1.72560      -6.73100       8.26270
12-08-1978 02:45:50.565      -4.38050       2.15120      -6.85400       8.41420
12-08-1978 02:45:54.565      -4.22410       2.16460      -7.09700       8.53810
12-08-1978 02:45:58.565      -4.29180       2.41090      -6.77700       8.37640
12-08-1978 02:46:02.565      -4.80900       2.45420      -6.38300       8.36010
12-08-1978 02:46:06.565      -4.86320       2.36050      -6.40700       8.38280
12-08-1978 02:46:10.565      -5.03260       1.62290      -6.54200       8.41220
12-08-1978 02:46:14.565      -4.95110       1.01530      -6.62600       8.33370
12-08-1978 02:46:18.565      -4.74520      0.962620      -6.77000       8.32330
12-08-1978 02:46:22.565      -4.68680       1.25170      -6.71700       8.28590
12-08-1978 02:46:26.565      -4.07340       1.51030      -7.42200       8.60030
12-08-1978 02:46:30.565      -4.53070       1.33070      -6.92900       8.38520
12-08-1978 02:46:34.566      -4.95210       1.86680      -6.68900       8.52960
12-08-1978 02:46:38.566      -5.34080       1.70140      -6.80200       8.81370
12-08-1978 02:46:42.566      -5.93800       3.00460      -7.18300       9.79220
12-08-1978 02:46:46.566      -5.88090       1.56900      -7.61300       9.74680
12-08-1978 02:46:50.566      -6.33740       2.51680      -6.78000       9.61560
12-08-1978 02:46:54.566      -4.76640       1.42500      -7.25200       8.79440
12-08-1978 02:46:58.566      -4.18160       2.75090      -7.30700       8.85700
12-08-1978 02:47:02.566      -3.64060       2.46300      -7.49300       8.68690
12-08-1978 02:47:06.567      -4.56560       2.48330      -6.64300       8.43420
12-08-1978 02:47:10.567      -5.06040       2.73710      -6.14700       8.41910
12-08-1978 02:47:14.567      -5.24660       2.50570      -6.72200       8.88740
12-08-1978 02:47:18.567      -4.87940       3.00090      -7.45800       9.40380
12-08-1978 02:47:22.567      -5.09790       3.29690      -7.12400       9.35970
12-08-1978 02:47:26.567      -5.42340       3.55870      -5.60500       8.57270
12-08-1978 02:47:30.567      -6.10860       3.22510      -4.39500       8.18720
12-08-1978 02:47:34.567      -5.58180       3.24770      -4.64400       7.95450
12-08-1978 02:47:38.568      -5.09340       3.70440      -4.99400       8.03760
12-08-1978 02:47:42.568      -4.55240       4.44500      -5.19500       8.21420
12-08-1978 02:47:46.568      -4.46800       4.79620      -5.02000       8.25640
12-08-1978 02:47:50.568      -4.46320       4.85140      -5.20700       8.40070
12-08-1978 02:47:54.568      -4.61730       4.40570      -5.49000       8.41840
12-08-1978 02:47:58.568      -4.91390       3.26190      -5.90500       8.34600
12-08-1978 02:48:02.568      -5.16830       2.18210      -6.10800       8.29320
12-08-1978 02:48:06.568      -5.15840       1.22070      -6.38400       8.29760
12-08-1978 02:48:10.568      -5.04470      0.344810      -6.43100       8.18120
12-08-1978 02:48:14.568      -4.69700     -0.329440      -6.80900       8.27860
12-08-1978 02:48:18.568      -4.35430     -0.664590      -7.01300       8.28150
12-08-1978 02:48:22.568      -4.29630     -0.530700      -6.98600       8.21830
12-08-1978 02:48:26.568      -4.49800    -0.0925050      -6.85800       8.20190
12-08-1978 02:48:30.568      -4.85860      0.238510      -6.55400       8.16190
12-08-1978 02:48:34.568      -4.62590     0.0721370      -6.81400       8.23660
12-08-1978 02:48:38.568      -4.68960     0.0952730      -6.72800       8.20160
12-08-1978 02:48:42.569      -4.42180     -0.125060      -6.96200       8.24860
12-08-1978 02:48:46.569      -4.74130      0.719030      -6.83200       8.34740
12-08-1978 02:48:50.569      -4.59270      0.588640      -6.86200       8.27790
12-08-1978 02:48:54.569      -4.68660      0.982170      -6.67700       8.21650
12-08-1978 02:48:58.569      -4.50670      0.774170      -6.69200       8.10540
12-08-1978 02:49:02.569      -4.60220       1.04980      -6.73200       8.22210
12-08-1978 02:49:06.569      -4.77040      0.944900      -6.80200       8.36160
12-08-1978 02:49:10.569      -4.86150      0.969380      -6.72400       8.35360
12-08-1978 02:49:14.570      -4.73540      0.808370      -6.74900       8.28400
12-08-1978 02:49:18.570      -4.42400       1.22800      -6.85900       8.25370
12-08-1978 02:49:22.570      -4.43010       1.50400      -6.76500       8.22490
12-08-1978 02:49:26.570      -4.46000       1.66890      -6.93100       8.40950
12-08-1978 02:49:30.570      -4.70510       1.46270      -6.86600       8.45090
12-08-1978 02:49:34.570      -4.73900       1.54150      -6.97000       8.56790
12-08-1978 02:49:38.570      -4.56840       1.30680      -6.95700       8.42500
12-08-1978 02:49:42.570      -4.29470       1.14330      -6.97600       8.27100
12-08-1978 02:49:46.570      -4.28950      0.689020      -6.95100       8.19680
12-08-1978 02:49:50.570      -4.39660      0.870840      -6.85300       8.18880
12-08-1978 02:49:54.570      -4.54310      0.649020      -6.79800       8.20220
12-08-1978 02:49:58.570      -4.52880      0.639600      -6.68700       8.10120
12-08-1978 02:50:02.570      -4.40060      0.666590      -6.84600       8.16550
12-08-1978 02:50:06.570      -4.17000      0.545470      -6.95000       8.12300
12-08-1978 02:50:10.570      -4.15540       1.82330      -5.37300       7.03260
12-08-1978 02:50:14.570      -4.46640       3.65120      -2.52700       6.29810
12-08-1978 02:50:18.571      -5.01880       5.73980     -0.328000       7.63160
12-08-1978 02:50:22.571      -5.20310       6.43740     -0.100000       8.27780
12-08-1978 02:50:26.571      -5.30580       6.36600     -0.887000       8.33450
12-08-1978 02:50:30.571      -5.24630       6.46430      -1.06500       8.39310
12-08-1978 02:50:34.571      -5.37420       6.30850      -1.18600       8.37170
12-08-1978 02:50:38.571      -5.42940       6.23880      -1.19200       8.35590
12-08-1978 02:50:42.571      -5.31940       6.20800      -1.46600       8.30570
12-08-1978 02:50:46.571      -5.19460       6.25730      -1.91800       8.35560
12-08-1978 02:50:50.572      -5.16730       6.19150      -1.90600       8.28670
12-08-1978 02:50:54.572      -5.47250       5.84510      -2.01700       8.25720
12-08-1978 02:50:58.572      -5.73940       5.78290      -1.57600       8.29860
12-08-1978 02:51:02.572      -5.84840       5.84250      -1.76700       8.45340
12-08-1978 02:51:06.572      -5.61580       6.01240      -2.32000       8.54790
12-08-1978 02:51:10.572      -6.49190       5.98290      -1.91600       9.03390
12-08-1978 02:51:14.572      -8.82340       9.68880      -3.12500       13.4719
12-08-1978 02:51:18.572      -12.0660       14.3080      -4.51900       19.2540
12-08-1978 02:51:22.573      -15.1930       21.1470      -7.71900       27.1583
12-08-1978 02:51:26.573      -16.3410       22.4870      -10.6860       29.7809
12-08-1978 02:51:30.573      -16.5130       22.4990      -10.6020       29.8545
12-08-1978 02:51:34.573      -16.3690       20.5620      -9.70800       28.0176
12-08-1978 02:51:38.573      -16.1890       19.4310      -8.17600       26.5800
12-08-1978 02:51:42.573      -15.9000       18.2590      -7.54300       25.3590
12-08-1978 02:51:46.573      -14.1990       15.6710      -7.58200       22.4654
12-08-1978 02:51:50.573      -12.7120       13.8150      -7.05500       20.0558
12-08-1978 02:51:54.573      -11.5980       12.6180      -7.48800       18.7031
12-08-1978 02:51:58.573      -11.4260       12.5380      -7.39200       18.5041
12-08-1978 02:52:02.573      -11.8570       12.6530      -7.32600       18.8239
12-08-1978 02:52:06.573      -12.0210       13.3740      -7.22200       19.3781
12-08-1978 02:52:10.573      -12.7290       14.2930      -7.72900       20.6413
12-08-1978 02:52:14.573      -13.5420       16.2370      -7.75400       22.5197
12-08-1978 02:52:18.573      -14.1250       17.1660      -8.24600       23.7106
12-08-1978 02:52:22.573      -14.1020       17.7000      -9.52200       24.5526
12-08-1978 02:52:26.574      -13.6190       17.1820      -11.2000       24.6198
12-08-1978 02:52:30.574      -13.7680       16.8450      -12.6850       25.1832
12-08-1978 02:52:34.574      -13.3310       16.7220      -12.4270       24.7344
12-08-1978 02:52:38.574      -13.7960       17.2920      -11.6300       24.9920
12-08-1978 02:52:42.574      -14.2820       17.9700      -10.1350       25.0923
12-08-1978 02:52:46.574      -15.1080       18.4910      -10.3990       26.0445
12-08-1978 02:52:50.574      -14.8220       17.9650      -10.6260       25.5995
12-08-1978 02:52:54.574      -13.5760       16.9080      -11.6150       24.5987
12-08-1978 02:52:58.575      -13.1700       16.3510      -10.7260       23.5767
12-08-1978 02:53:02.575      -13.0530       16.1800      -10.4120       23.2506
12-08-1978 02:53:06.575      -13.0160       16.1220      -9.74500       22.8980
12-08-1978 02:53:10.575      -12.5080       15.6740      -9.79200       22.3163
12-08-1978 02:53:14.575      -12.0320       15.0000      -10.4570       21.8886
12-08-1978 02:53:18.575      -12.4800       14.6910      -11.1660       22.2772
12-08-1978 02:53:22.575      -13.1380       14.3720      -11.8910       22.8158
12-08-1978 02:53:26.575      -12.9200       14.5330      -11.7920       22.7411
12-08-1978 02:53:30.576      -12.4740       14.4010      -12.6610       22.8757
12-08-1978 02:53:34.576      -11.5200       13.7780      -13.1360       22.2505
12-08-1978 02:53:38.576      -11.4280       13.2320      -13.6560       22.1852
12-08-1978 02:53:42.576      -11.6260       13.3480      -13.7450       22.4109
12-08-1978 02:53:46.576      -11.4440       13.5660      -15.1490       23.3347
12-08-1978 02:53:50.576      -11.1830       13.0590      -15.4740       23.1308
12-08-1978 02:53:54.576      -10.3390       12.6960      -16.5170       23.2576
12-08-1978 02:53:58.576      -10.2900       12.4530      -15.7240       22.5432
12-08-1978 02:54:02.576      -10.6120       12.2830      -16.4000       23.0749
12-08-1978 02:54:06.576      -10.6450       12.2130      -15.6600       22.5326
12-08-1978 02:54:10.576      -10.6210       12.0730      -15.9940       22.6801
12-08-1978 02:54:14.576      -9.86900       12.2310      -15.9300       22.3778
12-08-1978 02:54:18.576      -9.65090       11.9320      -16.3580       22.4298
12-08-1978 02:54:22.576      -9.21340       12.0950      -17.0480       22.8429
12-08-1978 02:54:26.576      -9.40770       12.1020      -16.7130       22.6783
12-08-1978 02:54:30.576      -9.28620       11.4430      -17.4890       22.8704
12-08-1978 02:54:34.577      -8.20430       10.6480      -17.2870       21.8979
12-08-1978 02:54:38.577      -7.75800       10.8440      -18.0760       22.4616
12-08-1978 02:54:42.577      -7.34430       11.0830      -18.6430       22.8980
12-08-1978 02:54:46.577      -7.98610       11.3190      -18.9400       23.4655
12-08-1978 02:54:50.577      -7.74190       10.7300      -19.0880       23.2249
12-08-1978 02:55:14.578      -13.2660       14.1860      -11.4590       22.5505
12-08-1978 02:55:18.578      -12.1530       12.9260      -13.2460       22.1408
12-08-1978 02:55:22.578      -10.6340       12.1370      -14.5260       21.7112
12-08-1978 02:55:26.578      -10.1510       12.8290      -12.7710       20.7535
12-08-1978 02:55:30.578      -10.2600       13.5210      -12.5340       21.0992
12-08-1978 02:55:34.578      -11.7390       13.4530      -12.0720       21.5527
12-08-1978 02:55:38.578      -12.6240       14.1870      -11.7500       22.3319
12-08-1978 02:55:42.578      -13.2720       14.3810      -11.2760       22.5859
12-08-1978 02:55:46.578      -13.1500       14.8070      -11.4260       22.8629
12-08-1978 02:55:50.578      -13.0980       14.8400      -11.7680       23.0272
12-08-1978 02:55:54.578      -11.9400       14.5910      -11.5500       22.1103
12-08-1978 02:55:58.578      -11.8850       14.4810      -11.4980       21.9806
12-08-1978 02:56:02.578      -11.8110       14.2990      -10.6180       21.3709
12-08-1978 02:56:06.578      -12.4640       14.7890      -10.6490       22.0786
12-08-1978 02:56:10.579      -11.7230       14.7680      -10.2480       21.4596
12-08-1978 02:56:14.579      -11.2240       14.1390      -10.6460       20.9574
12-08-1978 02:56:18.579      -10.9400       12.9790      -9.93000       19.6661
12-08-1978 02:56:22.579      -11.9630       13.7330      -9.94900       20.7527
12-08-1978 02:56:26.579      -13.3710       15.4720      -10.4760       22.9759
12-08-1978 02:56:30.579      -12.9970       16.1330      -3.59900       21.0269
12-08-1978 02:56:34.579      -10.1020       14.6530       3.96900       18.2347
12-08-1978 02:56:38.579      -6.59780       12.5340       11.7050       18.3754
12-08-1978 02:56:42.580      -3.82260       9.83160       13.2330       16.9231
12-08-1978 02:56:46.580      -4.84680       10.7270       15.6600       19.5911
12-08-1978 02:56:50.580      -6.48480       13.5790       15.6270       21.6946
12-08-1978 02:56:54.580      -9.02010       14.2920       10.2300       19.7559
12-08-1978 02:56:58.580      -9.25380       14.9460      0.143000       17.5792
12-08-1978 02:57:02.580      -4.19910       10.7790      -4.42500       12.3856
12-08-1978 02:57:06.580     0.0287360       10.6260      -3.92300       11.3271
12-08-1978 02:57:10.580       4.31630       7.10740      0.240000       8.31890
12-08-1978 02:57:14.581       3.73110       6.88450       1.92600       8.06390
12-08-1978 02:57:18.581       3.15060       6.93820       2.44700       8.00340
12-08-1978 02:57:22.581       2.08890       7.46700       2.48100       8.14090
12-08-1978 02:57:26.581      0.913970       7.74250       1.01700       7.86240
12-08-1978 02:57:30.581     -0.699480       7.11250      -1.51600       7.30590
12-08-1978 02:57:34.581      -2.23030       6.25830      -3.96500       7.73680
12-08-1978 02:57:38.581      -3.62180       5.36680      -5.25000       8.33550
12-08-1978 02:57:42.581      -3.66720       5.48500      -4.79000       8.15360
12-08-1978 02:57:46.581      -4.09530       5.62640      -3.55800       7.81570
12-08-1978 02:57:50.581      -4.06590       6.02910      -2.64500       7.73820
12-08-1978 02:57:54.581      -3.94020       6.30770      -1.97800       7.69590
12-08-1978 02:57:58.581      -3.03430       6.79350      -1.34500       7.56110
12-08-1978 02:58:02.581      -2.43090       7.18060     -0.307000       7.58720
12-08-1978 02:58:06.581      -2.23640       7.41120      0.190000       7.74360
12-08-1978 02:58:10.581      -2.13030       7.30620      0.315000       7.61690
12-08-1978 02:58:14.581      -1.11610       6.46170       1.68000       6.76920
12-08-1978 02:58:18.582     -0.631690       5.11210       3.05500       5.98870
12-08-1978 02:58:22.582      0.186300       4.70230       4.51500       6.52170
12-08-1978 02:58:26.582      0.218340       4.59120       4.74700       6.60750
12-08-1978 02:58:58.583      -3.88900       8.14580      -4.61600       10.1384
12-08-1978 02:59:02.583      -1.77160       7.76220      -4.73200       9.26200
12-08-1978 02:59:06.583      -1.11500       6.80670      -4.07800       8.01270
12-08-1978 02:59:10.583      -1.80360       6.78740      -3.47000       7.83320
12-08-1978 02:59:14.583      -2.43980       6.92070      -2.98500       7.92200
12-08-1978 02:59:18.583      -3.18120       6.99180      -2.45000       8.06280
12-08-1978 02:59:22.584      -3.34150       7.02040      -2.24700       8.09330
12-08-1978 02:59:26.584      -3.49470       7.02870      -2.04700       8.11210
12-08-1978 02:59:30.584      -3.51380       7.02340      -2.05900       8.11880
12-08-1978 02:59:34.584      -3.47050       7.03760      -2.04100       8.10780
12-08-1978 02:59:38.584      -3.49460       6.99760      -2.06100       8.08870
12-08-1978 02:59:42.584      -3.43310       7.00480      -1.98600       8.04980
12-08-1978 02:59:46.584      -3.15580       7.10150      -1.87700       7.99460
12-08-1978 02:59:50.584      -2.85230       7.23630      -1.75600       7.97380
12-08-1978 02:59:54.584      -2.77840       7.29080      -1.68500       7.98220
12-08-1978 02:59:58.584      -2.94530       7.27040      -1.48900       7.98440
12-08-1978 03:00:02.584      -3.11980       7.24420      -1.33800       8.00010
